Timestamp,Ruangan,Suhu (C),Kelembapan (%)
2026-06-25T23:19:37.393Z,Ruang Bayi 1 (NICU),30.5,82.9
2026-06-25T23:19:37.393Z,Ruang Bayi 1 (NICU),30.5,82.8
2026-06-25T23:19:37.393Z,Ruang Bayi 1 (NICU),30.5,82.9
2026-06-25T23:19:37.393Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.2
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,82.9
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.5,83.1
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.394Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,82.9
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83.1
2026-06-25T23:19:37.406Z,Ruang Bayi 1 (NICU),30.4,83
2026-06-04T19:40:38.532Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T19:40:48.531Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T19:40:58.619Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:41:08.592Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T19:41:18.581Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T19:41:28.643Z,Ruang Bayi 1 (NICU),30.7,75.1
2026-06-04T19:41:38.524Z,Ruang Bayi 1 (NICU),31.1,75
2026-06-04T19:41:48.517Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:43:58.779Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:44:08.669Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:44:18.716Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:44:28.662Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:44:38.683Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:44:48.699Z,Ruang Bayi 1 (NICU),31,74.9
2026-06-04T19:44:58.689Z,Ruang Bayi 1 (NICU),31,74.8
2026-06-04T19:45:08.672Z,Ruang Bayi 1 (NICU),31,74.8
2026-06-04T19:45:18.673Z,Ruang Bayi 1 (NICU),31,74.6
2026-06-04T19:45:28.699Z,Ruang Bayi 1 (NICU),31.1,74.9
2026-06-04T19:45:38.708Z,Ruang Bayi 1 (NICU),31,74.8
2026-06-04T19:45:48.715Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:46:02.145Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:46:08.786Z,Ruang Bayi 1 (NICU),31,74.9
2026-06-04T19:46:18.705Z,Ruang Bayi 1 (NICU),31,74.8
2026-06-04T19:46:28.663Z,Ruang Bayi 1 (NICU),31.1,74.8
2026-06-04T19:46:41.847Z,Ruang Bayi 1 (NICU),31.1,74.6
2026-06-04T19:46:48.685Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:47:01.971Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:47:08.709Z,Ruang Bayi 1 (NICU),31,74.7
2026-06-04T19:47:18.769Z,Ruang Bayi 1 (NICU),31,74.6
2026-06-04T19:49:44.373Z,Ruang Bayi 1 (NICU),31.1,76.1
2026-06-04T19:49:53.951Z,Ruang Bayi 1 (NICU),31.1,75.5
2026-06-04T19:50:03.972Z,Ruang Bayi 1 (NICU),31.1,75.3
2026-06-04T19:50:13.950Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:50:23.944Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:50:33.939Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:50:43.953Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:50:53.988Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:51:03.947Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:51:13.961Z,Ruang Bayi 1 (NICU),31.1,75
2026-06-04T19:51:23.952Z,Ruang Bayi 1 (NICU),31.1,75
2026-06-04T19:51:33.952Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:51:43.930Z,Ruang Bayi 1 (NICU),31.1,75
2026-06-04T19:51:53.944Z,Ruang Bayi 1 (NICU),31.1,75
2026-06-04T19:52:03.932Z,Ruang Bayi 1 (NICU),31.1,75.1
2026-06-04T19:52:13.946Z,Ruang Bayi 1 (NICU),31.1,75
2026-06-04T19:52:23.942Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:52:33.944Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:52:43.942Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:52:54.191Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:53:03.953Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:53:13.953Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:53:23.921Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:53:33.929Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:53:43.923Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:53:54.038Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:54:03.951Z,Ruang Bayi 1 (NICU),31,75
2026-06-04T19:54:14.319Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:54:23.944Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:54:33.933Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:54:44.002Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:54:53.932Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:55:03.930Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:55:13.964Z,Ruang Bayi 1 (NICU),31,75.1
2026-06-04T19:55:23.999Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:55:33.980Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:55:43.922Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:55:53.935Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:56:03.935Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T19:56:13.939Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T19:56:23.919Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T19:56:33.933Z,Ruang Bayi 1 (NICU),30.9,75.3
2026-06-04T19:56:43.919Z,Ruang Bayi 1 (NICU),30.9,75.3
2026-06-04T19:56:53.945Z,Ruang Bayi 1 (NICU),30.9,75.3
2026-06-04T19:57:03.950Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T19:57:13.925Z,Ruang Bayi 1 (NICU),30.9,75.4
2026-06-04T19:57:23.967Z,Ruang Bayi 1 (NICU),30.9,75.4
2026-06-04T19:57:33.915Z,Ruang Bayi 1 (NICU),30.9,75.4
2026-06-04T19:57:44.028Z,Ruang Bayi 1 (NICU),30.9,75.4
2026-06-04T19:57:53.941Z,Ruang Bayi 1 (NICU),30.9,75.4
2026-06-04T19:58:03.927Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:58:13.932Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:58:23.928Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:58:34.030Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:58:44.038Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:58:53.999Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T19:59:03.936Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:59:13.924Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:59:23.939Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:59:33.975Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T19:59:44.000Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T19:59:54.008Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:00:03.919Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:00:13.942Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T20:00:23.950Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:00:33.923Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T20:00:43.928Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:00:53.937Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:01:03.943Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:01:13.948Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:01:23.995Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:01:33.919Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:01:43.969Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:01:53.934Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:02:04.204Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:02:13.942Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:02:23.956Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:02:33.982Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:02:43.924Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:02:54.117Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:03:03.918Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:03:13.923Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:03:24.039Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:03:33.977Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:03:43.943Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:03:54.040Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:04:03.926Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:04:13.944Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:04:24.111Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:04:33.933Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:04:44.016Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:04:53.926Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:05:03.921Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:05:13.940Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:05:23.938Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:05:33.946Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:05:43.995Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:05:53.925Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:06:04.081Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:06:13.924Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:06:23.999Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:06:33.926Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:06:43.942Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:06:53.943Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:07:03.920Z,Ruang Bayi 1 (NICU),30.9,75.8
2026-06-04T20:07:13.949Z,Ruang Bayi 1 (NICU),30.9,75.8
2026-06-04T20:07:23.931Z,Ruang Bayi 1 (NICU),30.9,75.8
2026-06-04T20:07:33.930Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:07:44.007Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:07:53.946Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:08:03.920Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:08:13.965Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:08:24.131Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:08:33.937Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:08:44.068Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:08:53.919Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:09:03.929Z,Ruang Bayi 1 (NICU),30.9,75.8
2026-06-04T20:09:13.923Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:09:23.926Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:11:34.274Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:11:44.065Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:11:54.070Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:12:04.063Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:12:14.079Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:12:24.083Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:12:34.079Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:12:44.106Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:12:54.067Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:13:04.082Z,Ruang Bayi 1 (NICU),30.9,75.8
2026-06-04T20:13:14.074Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:13:24.066Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:13:34.055Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:13:44.135Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:13:54.059Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:14:04.074Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:14:14.069Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:14:24.061Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:14:34.175Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:14:44.069Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:14:54.160Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:15:04.070Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:15:14.075Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:15:24.233Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:15:34.196Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:15:44.057Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:15:54.114Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:16:04.072Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:16:14.064Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:16:24.070Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:16:34.062Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:16:44.079Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:16:54.074Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:17:04.072Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:17:14.075Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:17:24.079Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:19:34.391Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:19:44.239Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:19:54.220Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:20:04.243Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:20:14.221Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:20:24.228Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:20:34.230Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:20:44.229Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:20:54.224Z,Ruang Bayi 1 (NICU),30.9,75.7
2026-06-04T20:23:04.528Z,Ruang Bayi 1 (NICU),31,75.6
2026-06-04T20:23:14.376Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:23:24.394Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:23:34.364Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:23:44.374Z,Ruang Bayi 1 (NICU),31,75.6
2026-06-04T20:23:54.389Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:24:04.488Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:24:14.371Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:24:24.390Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T20:24:34.370Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T20:24:44.390Z,Ruang Bayi 1 (NICU),30.9,75.6
2026-06-04T20:24:54.363Z,Ruang Bayi 1 (NICU),31,75.6
2026-06-04T20:25:04.381Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:25:14.397Z,Ruang Bayi 1 (NICU),31,75.6
2026-06-04T20:27:24.715Z,Ruang Bayi 1 (NICU),31,75.6
2026-06-04T20:27:34.546Z,Ruang Bayi 1 (NICU),31,75.6
2026-06-04T20:27:44.522Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T20:27:54.517Z,Ruang Bayi 1 (NICU),30.9,75.5
2026-06-04T20:28:04.530Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:28:14.519Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:28:24.519Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:28:34.503Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:28:44.842Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:28:54.512Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:29:04.515Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:29:14.534Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:29:24.528Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:29:34.554Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:29:44.527Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:29:54.517Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:30:04.568Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:30:14.520Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:30:24.500Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:30:34.526Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:30:44.509Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:30:54.530Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:31:04.532Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:31:14.510Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:31:24.683Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:31:34.553Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:31:44.544Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:31:54.519Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:32:04.514Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:32:14.573Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:32:24.517Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:32:34.574Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:34:44.832Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:34:54.694Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:35:04.652Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:35:14.674Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:35:24.683Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:35:34.665Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:35:44.679Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:35:54.656Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:36:04.736Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:36:14.659Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:36:24.672Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:36:34.682Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:36:44.666Z,Ruang Bayi 1 (NICU),31,75.5
2026-06-04T20:36:54.696Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:37:04.883Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:37:14.674Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:37:24.696Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:37:34.659Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:37:44.664Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:37:54.670Z,Ruang Bayi 1 (NICU),31,75.4
2026-06-04T20:38:04.662Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:38:14.648Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:38:24.662Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:38:34.667Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:38:44.663Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:38:54.675Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:39:04.702Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:39:14.665Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:39:24.665Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:39:34.667Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:39:44.663Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:39:54.653Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:40:04.669Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:40:14.703Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:40:24.651Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:40:34.965Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:40:44.670Z,Ruang Bayi 1 (NICU),31,75.3
2026-06-04T20:40:54.682Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:41:04.661Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:41:14.909Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:41:24.686Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:41:34.653Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:41:44.654Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:41:54.661Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:42:04.653Z,Ruang Bayi 1 (NICU),31,75.2
2026-06-04T20:42:14.696Z,Ruang Bayi 1 (NICU),31,75.2
